X_0,Y_0,X_20,Y_20,X_40,Y_40,X_ICE,Y_ICE
460.22788038203,15.374818900513645,459.7196661788791,16.10134059297338,459.891986413683,16.890252284125737,459.89349608376364,17.42415687659905
462.09925695740736,15.513455724006057,461.5910492896248,16.242288691757878,461.76334773986764,17.023496131936596,461.7648813729654,17.565875400480913
463.9706291758725,15.65055169730374,463.46244547110706,16.38785934112657,463.634746099806,17.16983720640267,463.6362731975355,17.70990519965489
465.84201446507427,15.792270221185618,465.3338634371504,16.541134241468903,465.5061509951127,17.318489556160813,465.5076715574739,17.85624627412095
467.71340193273215,15.934759170164853,467.2052421909838,16.680541490058687,467.3775428196828,17.462519355334777,467.37905466821957,17.997194372905454
469.5847741511973,16.07185514346255,469.07660133871235,16.813014912772196,469.24891721660407,17.600385753729825,469.2504290651408,18.13506077130051
471.4561732372877,16.21845302629439,470.9479713787214,16.949340460972522,471.12031993345465,17.74826767839062,471.1218165327987,18.277549720279744
473.32756651416184,16.36299644219993,472.81935013255486,17.088747709562305,472.99171393648083,17.89306790266194,472.9932214281054,18.426202070037895
475.1989735879247,16.512419217055445,474.69073542175664,17.230466233444176,474.863086154946,18.03016387595963,474.8646328587804,18.577165695088134
477.07036323403867,16.65567859113205,476.5621250678706,17.373725607520775,476.73445183804284,18.164948573965226,476.7360225048944,18.72042506916474
478.9417332740477,16.79200413933237,478.43350382170405,17.513132856110552,478.60582841342017,18.30358539745764,478.60739908027176,18.859061892657152
480.81307717258346,16.919084586364328,480.3048803970814,17.651769679602978,480.47722677335855,18.449926471923703,480.47878654792964,19.001550841636387
482.68445810487304,17.059262260051476,482.17628529238806,17.800422029361123,482.3486360255775,18.60011967187657,482.3501878124762,19.148919149565593
484.5558542863553,17.204832909420162,484.0476596893093,17.93828842775617,484.22003983165615,18.748386809086043,484.2215934339349,19.297828307689535
486.42721996945215,17.339617607425758,485.9190329970025,18.07576961360254,486.09142403162986,18.889720120419234,486.09298671080904,19.44237172359508
488.2986255909109,17.4885267655497,487.790411750836,18.21517686219233,487.9628354623049,19.04068374546948,487.96438434459543,19.588455989695348
490.170018867785,17.63307018145523,489.66183298456343,18.369607400180698,489.8342338222433,19.187024819935544,489.8357892399021,19.7371083394535
492.0414455476528,17.78942678218703,491.533255307519,18.524423150717766,491.70563871755,19.33567716969369,491.70719631366495,19.886531114309008
493.9128460860473,17.936538281750444,493.4046580243696,18.672305075378546,493.57704796976896,19.485870369646562,493.5786033874278,20.035953889164524
495.78424880289793,18.084420206411245,495.27606509813245,18.821727850234062,495.44845286507564,19.63452271940472,495.45002135347113,20.189228789506856
497.6556602335729,18.235383831461476,497.14745474424643,18.964987224310676,497.31988390185563,19.792420170331233,497.3214284272339,20.338651564362372
499.5270912703529,18.393281282387996,499.0188661749214,19.115950849360907,499.1912909756184,19.94184294518675,499.1928529286456,20.494237739996798
501.3985223071329,18.551178733314522,500.89027978405255,19.267684899508517,501.06270240629345,20.092806570236988,501.06427089468895,20.64751264033913
503.26994463008845,18.705994483851576,502.7616933931837,19.41941894965612,502.9341116585124,20.24299977018986,502.9356866822762,20.800017115584097
505.1413517038512,18.855417258707092,504.63310918077093,19.571923424901094,504.80554269529233,20.40089722111638,504.8071133621439,20.956373716315895
507.012778383719,19.011773859438883,506.5045380390948,19.72905045073025,506.67696283979177,20.554942546556077,506.67852914973116,21.108878191560862
508.88421159895506,19.170441735462767,508.37597125433086,19.887718326754126,508.54839387657177,20.712839997482597,508.54996236496726,21.26754606758474
510.75565352801556,19.3321913118761,510.24740229111086,20.045615777680645,510.41984016254446,20.876130424090668,510.42140429402775,21.42929564399808
512.6270780294273,19.487777487510527,512.1188398632592,20.205824503899258,512.2912886269733,21.04019127579609,512.2928418661761,21.589504370216687
514.4985221369438,19.650297489021227,513.9902796138635,20.36680365521523,514.1627196637533,21.198088726722624,514.1642663675877,21.745090545851127
516.3699488168115,19.806654089753025,515.8617215429241,20.52855323162857,516.0341485220772,21.35521575255178,516.0356974043676,21.90298799677764
